Compound Id,Pref Name,CAS,Pubchem ID,Chembl ID,Formula,Smiles,Herb ID
C0155,Isopropyl Alcohol,CAS:67-63-0,CID:3776,CHEMBL582,C3H8O,CC(O)C,H0173
C0416,Stearic Acid,CAS:57-11-4,CID:5281,CHEMBL46403,C18H36O2,CCCCCCCCCCCCCCCCCC(=O)O,H0173
C0931,Aspartic Acid,CAS:56-84-8,CID:5960,CHEMBL274323,C4H7NO4,OC(=O)C[C@@H](C(=O)O)N,H0173
C0188,Linalool,CAS:78-70-6,CID:6549,CHEMBL25306,C10H18O,CC(=CCCC(C)(C=C)O)C,H0173
C1198,Butanone,CAS:78-93-3,CID:6569,CHEMBL15849,C4H8O,CCC(=O)C,H0173
C0912,Anthraquinone,CAS:84-65-1,CID:6780,CHEMBL55659,C14H8O2,O=C1c2ccccc2C(=O)c2c1cccc2,H0173
C0350,Pyroglutamic Acid,CAS:98-79-3,CID:7405,CHEMBL397976,C5H7NO3,OC(=O)[C@@H]1CCC(=N1)O,H0173
C0851,Acetophenone,CAS:98-86-2,CID:7410,CHEMBL274467,C8H8O,CC(=O)c1ccccc1,H0173
C0859,Acrolein,CAS:107-02-8,CID:7847,CHEMBL721,C3H4O,C=CC=O,H0173
C0478,Vanillic Acid,CAS:121-34-6,CID:8468,CHEMBL120568,C8H8O4,COC1=C(C=CC(=C1)C(=O)O)O,H0173
C0060,Ethyl Acetate,CAS:141-78-6,CID:8857,CHEMBL14152,C4H8O2,CCOC(=O)C,H0173
C0369,Rhein,CAS:478-43-3,CID:10168,CHEMBL418068,C15H8O6,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)C(=O)O,H0173
C0231,Myristic Acid,CAS:544-63-8,CID:11005,CHEMBL111077,C14H28O2,CCCCCCCCCCCCCC(=O)O,H0173
C0114,(-)-Epicatechin,None,CID:72276,CHEMBL583912,C15H14O6,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,H0173
C0106,Glutathione,CAS:70-18-8,CID:124886,CHEMBL1543,C10H17N3O6S,SC[C@@H](C(=NCC(=O)O)O)N=C(CC[C@@H](C(=O)O)N)O,H0173
C1209,Camphor,CAS:76-22-2,CID:159055,CHEMBL504760,C10H16O,O=C1C[C@@H]2C([C@@]1(C)CC2)(C)C,H0173
C1178,Beta-Sitosterol,None,CID:222284,CHEMBL221542,C29H50O,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,H0173
C0429,Tartrate,None,CID:444305,CHEMBL1236315,C4H6O6,O[C@H]([C@H](C(=O)O)O)C(=O)O,H0173
C1243,Cinnamic Acid,CAS:621-82-9,CID:444539,CHEMBL27246,C9H8O2,C1=CC=C(C=C1)C=CC(=O)O,H0173
C0287,Palmitoleic Acid,CAS:373-49-9,CID:445638,CHEMBL453509,C16H30O2,CCCCCC/C=C\CCCCCCCC(=O)O,H0173
C0263,Oleic Acid,CAS:112-80-1,CID:445639,CHEMBL8659,C18H34O2,CCCCCCCCC=CCCCCCCCC(=O)O,H0173
C0073,Ferulic Acid,CAS:1135-24-6,CID:445858,CHEMBL32749,C10H10O4,COc1cc(/C=C/C(=O)O)ccc1O,H0173
C1262,Crotonaldehyde,CAS:4170-30-3,CID:447466,CHEMBL1086445,C4H6O,CC=CC=O,H0173
C1203,Caffeic Acid,CAS:331-39-5,CID:689043,CHEMBL145,C9H8O4,C1=CC(=C(C=C1C=CC(=O)O)O)O,H0173
C0149,Isoferulic Acid,CAS:537-73-5,CID:736186,CHEMBL233295,C10H10O4,COC1=C(C=C(C=C1)C=CC(=O)O)O,H0173
C0148,Isoeugenol,CAS:97-54-1,CID:853433,CHEMBL193598,C10H12O2,CC=CC1=CC(=C(C=C1)O)OC,H0173
C1231,Chlorogenic Acid,CAS:327-97-9,CID:1794427,CHEMBL284616,C16H18O9,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,H0173
C0352,Quercetin,CAS:117-39-5,CID:5280343,CHEMBL50,C15H10O7,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,H0173
C0914,Apigenin,CAS:520-36-5,CID:5280443,CHEMBL28,C15H10O5,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,H0173
C0189,Linoleic Acid,CAS:60-33-3,CID:5280450,CHEMBL267476,C18H32O2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,H0173
C0354,Quercitrin,CAS:522-12-3,CID:5280459,CHEMBL82242,C21H20O11,Oc1cc(O)c2c(c1)oc(c(c2=O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)c1ccc(c(c1)O)O,H0173
C0377,Rutin,CAS:153-18-4,CID:5280805,CHEMBL226335,C27H30O16,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,H0173
C0164,Kaempferol,CAS:520-18-3,CID:5280863,CHEMBL150,C15H10O6,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,H0173
C0190,Linolenic Acid,CAS:463-40-1,CID:5280934,CHEMBL8739,C18H30O2,CCC=CCC=CCC=CCCCCCCCC(=O)O,H0173
C0051,Erucic Acid,CAS:112-86-7,CID:5281116,CHEMBL1173380,C22H42O2,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O,H0173
C0927,Ascorbate,None,CID:54670067,CHEMBL196,C6H8O6,OC[C@@H]([C@H]1OC(=O)C(=C1O)O)O,H0173
C0512,Indole-3-Acetic Acid,CAS:87-51-4,CID:802,CHEMBL82411,C10H9NO2,OC(=O)Cc1c[nH]c2c1cccc2,H0173
C0510,Phenylethyl Alcohol,CAS:60-12-8,CID:6054,CHEMBL448500,C8H10O,OCCc1ccccc1,H0173
C0504,Limonene,CAS:138-86-3,CID:440917,CHEMBL449062,C10H16,CC1=CCC(CC1)C(=C)C,H0173
C0569,Sucrose,CAS:57-50-1,CID:5988,CHEMBL253582,C12H22O11,OC[C@H]1O[C@@]([C@H]([C@@H]1O)O)(CO)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,H0173
C0570,Galactose,CAS:59-23-4,CID:6036,CHEMBL195923,C6H12O6,OC[C@H]1OC(O)[C@@H]([C@H]([C@H]1O)O)O,H0173
C0679,Mannose,CAS:3458-28-4,CID:185698,CHEMBL365590,C6H12O6,OC[C@H]1O[C@H](O)[C@H]([C@H]([C@@H]1O)O)O,H0173
C0640,Lactic Acid,CAS:50-21-5,CID:107689,CHEMBL330546,C3H6O3,[O-]C(=O)[C@@H](O)C,H0173
C1241,Cianidanol,None,CID:9064,CHEMBL311498,C15H14O6,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,H0173
C0771,"4,7,7-Trimethylbicyclo[2.2.1]Heptan-3-One",None,CID:2537,CHEMBL15768,C10H16O,CC1(C2CCC1(C(=O)C2)C)C,H0173
C0407,Sinapinate,None,CID:637775,CHEMBL109341,C11H12O5,COC1=CC(=CC(=C1O)OC)C=CC(=O)O,H0173
C0709,2-Nonenal,None,CID:5283335,CHEMBL450072,C9H16O,CCCCCCC=CC=O,H0173
C0377,Rutin,CAS:153-18-4,CID:5280805,CHEMBL226335,C27H30O16,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,H1035
C0393,Scopolin,CAS:531-44-2,CID:439514,CHEMBL225024,C16H18O9,OC[C@H]1O[C@@H](Oc2cc3oc(=O)ccc3cc2OC)[C@@H]([C@H]([C@@H]1O)O)O,H1035
C0133,Hyperoside,CAS:482-36-0,CID:5281643,CHEMBL251254,C21H20O12,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,H1035
C0039,Ellagic Acid,CAS:476-66-4,CID:5281855,CHEMBL6246,C14H6O8,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O,H1035
C0258,Octanoic Acid,None,CID:379,CHEMBL324846,C8H16O2,CCCCCCCC(=O)O,H1035
C0285,Palmitic Acid,CAS:57-10-3,CID:985,CHEMBL82293,C16H32O2,CCCCCCCCCCCCCCCC(=O)O,H1035
C0049,Ergosterol,CAS:57-87-4,CID:444679,CHEMBL1232562,C28H44O,CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C,H1035
C0206,Mannitol,CAS:69-65-8,CID:6251,CHEMBL689,C6H14O6,OC[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,H1035
C1178,Beta-Sitosterol,None,CID:222284,CHEMBL221542,C29H50O,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,H1035
C0526,Geraniin,CAS:81905-83-1,CID:3001497,CHEMBL506069,C41H28O27,O=C(c1cc(O)c(c(c1)O)O)O[C@@H]1O[C@@H]2COC(=O)c3cc(O)c(c(c3c3c(C(=O)O[C@@H]4[C@H]1OC(=O)c1cc(O)c(c5c1[C@@H]1C(=CC(=O)[C@](O5)(C1(O)O)O)C(=O)O[C@H]24)O)cc(O)c(c3O)O)O)O,H1035
C0285,Palmitic Acid,CAS:57-10-3,CID:985,CHEMBL82293,C16H32O2,CCCCCCCCCCCCCCCC(=O)O,H0824
C0193,Liquiritin,CAS:551-15-5,CID:503737,CHEMBL511995,C21H22O9,C1C(OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O,H0571
C0041,Emodin,CAS:518-82-1,CID:3220,CHEMBL289277,C15H10O5,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O,H0571
C0152,Isoliquiritigenin,CAS:961-29-5,CID:638278,CHEMBL129795,C15H12O4,C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O,H0571
C0156,Isoquercetin,CAS:482-35-9,CID:5280804,CHEMBL250450,C21H20O12,OC[C@H]1O[C@@H](Oc2c(oc3c(c2=O)c(O)cc(c3)O)c2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1O)O)O,H0571
C1208,Calycosin,CAS:20575-57-9,CID:5280448,CHEMBL241608,C16H12O5,COc1ccc(cc1O)c1coc2c(c1=O)ccc(c2)O,H0571
C0333,Protocatechuic Acid,CAS:99-50-3,CID:72,CHEMBL37537,C7H6O4,C1=CC(=C(C=C1C(=O)O)O)O,H0571
C0914,Apigenin,CAS:520-36-5,CID:5280443,CHEMBL28,C15H10O5,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,H0571
C0044,Enoxolone,CAS:471-53-4,CID:10114,CHEMBL230006,C30H46O4,O=C1C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@]2([C@]2([C@H]1[C@@]1(C)CC[C@@H](C([C@@H]1CC2)(C)C)O)C)C)C(=O)O,H0571
C0124,Hispidulin,CAS:1447-88-7,CID:5281628,CHEMBL293776,C16H12O6,COc1c(O)cc2c(c1O)c(=O)cc(o2)c1ccc(cc1)O,H0571
C0109,Glycyrol,CAS:23013-84-5,CID:5320083,CHEMBL132695,C21H18O6,COc1c(CC=C(C)C)c(O)cc2c1c1oc3c(c1c(=O)o2)ccc(c3)O,H0571
C1278,Daidzein,CAS:486-66-8,CID:5281708,CHEMBL8145,C15H10O4,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,H0571
C0164,Kaempferol,CAS:520-18-3,CID:5280863,CHEMBL150,C15H10O6,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,H0571
C0083,Formononetin,CAS:485-72-3,CID:5280378,CHEMBL242341,C16H12O4,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,H0571
C0074,Fisetin,CAS:528-48-3,CID:5281614,CHEMBL31574,C15H10O6,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O,H0571
C0291,Paraben,None,CID:3702506,CHEMBL441343,C7H6O3,Oc1ccc(cc1)C(=O)O,H0571
C0108,Glycybenzofuran,CAS:1253641-15-4,CID:46934435,CHEMBL1223582,C21H22O5,COc1c(CC=C(C)C)c(O)cc(c1c1oc2c(c1C)ccc(c2)O)O,H0571
C0838,8-Prenylnaringenin,CAS:53846-50-7,CID:480764,CHEMBL376915,C20H20O5,CC(=CCc1c(O)cc(c2c1O[C@@H](CC2=O)c1ccc(cc1)O)O)C,H0571
C0090,Gallic Acid,CAS:149-91-7,CID:370,CHEMBL288114,C7H6O5,C1=C(C=C(C(=C1O)O)O)C(=O)O,H0571
C0312,Pinocembrin,CAS:480-39-7,CID:68071,CHEMBL399910,C15H12O4,Oc1cc2O[C@@H](CC(=O)c2c(c1)O)c1ccccc1,H0571
C0114,(-)-Epicatechin,None,CID:72276,CHEMBL583912,C15H14O6,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,H0571
C0105,Glabridin,None,CID:124052,CHEMBL480477,C20H20O4,Oc1ccc(c(c1)O)[C@@H]1COc2c(C1)ccc1c2C=CC(O1)(C)C,H0571
C1239,Chrysoeriol,CAS:491-71-4,CID:5280666,CHEMBL214321,C16H12O6,COc1cc(ccc1O)c1cc(=O)c2c(o1)cc(cc2O)O,H0571
C0110,Glycyrrhizin,CAS:103000-77-7,CID:14982,CHEMBL441687,C42H62O16,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,H0571
C0242,Naringenin,CAS:480-41-1,CID:439246,CHEMBL9352,C15H12O5,Oc1ccc(cc1)[C@@H]1CC(=O)c2c(O1)cc(cc2O)O,H0571
C0089,Galangin,CAS:548-83-4,CID:5281616,CHEMBL309490,C15H10O5,C1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,H0571
C0935,Astragalin,CAS:480-10-4,CID:5282102,CHEMBL233930,C21H20O11,OC[C@H]1O[C@@H](Oc2c(oc3c(c2=O)c(O)cc(c3)O)c2ccc(cc2)O)[C@@H]([C@H]([C@@H]1O)O)O,H0571
C0045,Epicatechin Gallate,CAS:1257-08-5,CID:107905,CHEMBL36327,C22H18O10,Oc1cc(O)c2c(c1)O[C@@H]([C@@H](C2)OC(=O)c1cc(O)c(c(c1)O)O)c1ccc(c(c1)O)O,H0571
C1243,Cinnamic Acid,CAS:621-82-9,CID:444539,CHEMBL27246,C9H8O2,C1=CC=C(C=C1)C=CC(=O)O,H0571
C1259,Coumarin,CAS:91-64-5,CID:323,CHEMBL6466,C9H6O2,C1=CC=C2C(=C1)C=CC(=O)O2,H0571
C0013,Dibenzoylmethane,CAS:120-46-7,CID:8433,CHEMBL371523,C15H12O2,O=C(c1ccccc1)CC(=O)c1ccccc1,H0571
C1178,Beta-Sitosterol,None,CID:222284,CHEMBL221542,C29H50O,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,H0571
C0905,Anethole,CAS:104-46-1,CID:637563,CHEMBL452630,C10H12O,CC=CC1=CC=C(C=C1)OC,H0571
C0377,Rutin,CAS:153-18-4,CID:5280805,CHEMBL226335,C27H30O16,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,H0571
C0101,Genistein,CAS:446-72-0,CID:5280961,CHEMBL44,C15H10O5,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,H0571
C0053,Esculetin,CAS:305-01-1,CID:5281416,CHEMBL244743,C9H6O4,C1=CC(=O)OC2=CC(=C(C=C21)O)O,H0571
C0836,8-Prenylapigenin,CAS:72357-31-4,CID:10246505,CHEMBL371562,C20H18O5,CC(=CCc1c(O)cc(c2c1oc(cc2=O)c1ccc(cc1)O)O)C,H0571
C0602,"2,3,9,10-Tetramethoxy-6,8,13,13A-Tetrahydro-5H-Isoquinolino[2,1-B]Isoquinoline",CAS:2934-97-6,CID:5417,CHEMBL187892,C21H25NO4,COc1cc2CCN3C(c2cc1OC)Cc1c(C3)c(OC)c(cc1)OC,H0571
C0493,Licochalcone D,CAS:144506-15-0,CID:10473311,CHEMBL1644932,C21H22O5,COc1c(/C=C/C(=O)c2ccc(c(c2)CC=C(C)C)O)ccc(c1O)O,H0571
C0808,"5,7-Dihydroxy-2-(4-Hydroxyphenyl)-2,3-Dihydrochromen-4-One",None,CID:932,CHEMBL32571,C15H12O5,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,H0571
C0185,Licoagrochacone A,None,CID:5318998,CHEMBL139702,C21H22O4,CC(C)(C=C)C1=C(C=C(C(=C1)C=CC(=O)C2=CC=C(C=C2)O)OC)O,H0571
C0262,Oleanolic_Acid,None,CID:10494,CHEMBL168,C30H48O3,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,H0571
C0083,Formononetin,CAS:485-72-3,CID:5280378,CHEMBL242341,C16H12O4,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,H0111
C0914,Apigenin,CAS:520-36-5,CID:5280443,CHEMBL28,C15H10O5,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,H0111
C0352,Quercetin,CAS:117-39-5,CID:5280343,CHEMBL50,C15H10O7,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,H0111
C0377,Rutin,CAS:153-18-4,CID:5280805,CHEMBL226335,C27H30O16,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,H0111
C0923,Artepillin,None,CID:5472440,CHEMBL456309,C19H24O3,CC(=CCc1cc(/C=C/C(=O)O)cc(c1O)CC=C(C)C)C,H0111
C0392,Scopoletin,CAS:92-61-5,CID:5280460,CHEMBL71851,C10H8O4,COc1cc2ccc(=O)oc2cc1O,H0111
C0063,Eucalyptol,CAS:470-82-6,CID:2758,CHEMBL1231862,C10H18O,CC1(C2CCC(O1)(CC2)C)C,H0111
C0219,Methyleugenol,CAS:93-15-2,CID:7127,CHEMBL108861,C11H14O2,C=CCc1ccc(c(c1)OC)OC,H0111
C1188,Biochanin,CAS:491-80-5,CID:5280373,CHEMBL131921,C16H12O5,COc1ccc(cc1)c1coc2c(c1=O)c(O)cc(c2)O,H0111
C0118,Hesperetin,CAS:520-33-2,CID:72281,CHEMBL399121,C16H14O6,COc1ccc(cc1O)[C@@H]1CC(=O)c2c(O1)cc(cc2O)O,H0111
C0075,Flavanone,CAS:487-26-3,CID:10251,CHEMBL274318,C15H12O2,O=C1CC(Oc2c1cccc2)c1ccccc1,H0111
C0486,Xanthohumol,CAS:6754-58-1,CID:639665,CHEMBL253896,C21H22O5,COc1cc(O)c(c(c1C(=O)/C=C/c1ccc(cc1)O)O)CC=C(C)C,H0111
C0838,8-Prenylnaringenin,CAS:53846-50-7,CID:480764,CHEMBL376915,C20H20O5,CC(=CCc1c(O)cc(c2c1O[C@@H](CC2=O)c1ccc(cc1)O)O)C,H0111
C0199,Luteolin,CAS:491-70-3,CID:5280445,CHEMBL151,C15H10O6,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,H0111
C0169,Kurarinol,CAS:855746-98-4,CID:44563198,CHEMBL455667,C26H32O7,COc1cc(O)c(c2c1C(=O)C[C@H](O2)c1ccc(cc1O)O)C[C@H](C(=C)C)CCC(O)(C)C,H0111
C0202,Maackiain,CAS:2035-15-6,CID:91510,CHEMBL334918,C16H12O5,Oc1ccc2c(c1)OC[C@@H]1[C@H]2Oc2c1cc1c(c2)OCO1,H0111
C0160,Isoxanthohumol,CAS:70872-29-6,CID:513197,CHEMBL492828,C21H22O5,COc1cc(O)c(c2c1C(=O)CC(O2)c1ccc(cc1)O)CC=C(C)C,H0111
C1208,Calycosin,CAS:20575-57-9,CID:5280448,CHEMBL241608,C16H12O5,COc1ccc(cc1O)c1coc2c(c1=O)ccc(c2)O,H0111
C1276,Cytisine,CAS:485-35-8,CID:10235,CHEMBL497939,C11H14N2O,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,H0111
C1178,Beta-Sitosterol,None,CID:222284,CHEMBL221542,C29H50O,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,H0111
C0198,Lupeol,CAS:545-47-1,CID:259846,CHEMBL289191,C30H50O,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C,H0111
C0101,Genistein,CAS:446-72-0,CID:5280961,CHEMBL44,C15H10O5,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,H0111
C0228,M-Xylene,CAS:108-38-3,CID:7929,CHEMBL286727,C8H10,CC1=CC(=CC=C1)C,H0111
C0529,Kushenol X,CAS:254886-77-6,CID:10599228,CHEMBL517073,C25H28O7,CC(=CCC(C(=C)C)Cc1c(O)cc(c2c1O[C@@H]([C@H](C2=O)O)c1ccc(cc1O)O)O)C,H0111
C0650,Soyasaponin I,CAS:51330-27-9,CID:122097,CHEMBL511016,C48H78O18,OC[C@H]1O[C@@H](O[C@H]2[C@@H](O[C@@H]([C@H]([C@@H]2O)O)C(=O)[O-])O[C@H]2CC[C@]3([C@H]([C@@]2(C)CO)CC[C@@]2([C@@H]3CC=C3[C@@]2(C)CC[C@@]2([C@H]3CC(C)(C)C[C@H]2O)C)C)C)[C@@H]([C@H]([C@H]1O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O,H0111
C0811,Isoxanthohumol,CAS:70872-29-6,CID:9928523,None,C21H22O5,COc1cc(O)c(c2c1C(=O)C[C@H](O2)c1ccc(cc1)O)CC=C(C)C,H0111
C0627,Matrine,CAS:519-02-8,CID:91466,CHEMBL204860,C15H24N2O,O=C1CCC[C@H]2N1C[C@@H]1CCC[NH+]3[C@@H]1[C@@H]2CCC3,H0111
C0929,Oxymatrine,None,CID:124708617,None,C15H24N2O2,O=C1CCC[C@H]2N1C[C@@H]1CCC[N@+]3([C@@H]1[C@@H]2CCC3)[O-],H0111
C0646,Sophocarpine,CAS:6483-15-4,CID:115269,CHEMBL377725,C15H22N2O,C1CC2CN3C(CC=CC3=O)C4C2N(C1)CCC4,H0111
C0839,"(2E,4E)-Deca-2,4-Dienal",CAS:25152-84-5,CID:5283349,CHEMBL443949,C10H16O,CCCCCC=CC=CC=O,H0111
C0528,Alpha-Terpineol,None,CID:443162,CHEMBL447597,C10H18O,CC1=CCC(CC1)C(C)(C)O,H0111
C0669,Sophoridine,CAS:6882-68-4,CID:165549,CHEMBL1824581,C15H24N2O,C1CC2C3CCCN4C3C(CCC4)CN2C(=O)C1,H0111
C0674,Sophoramine,CAS:6882-66-2,CID:169014,CHEMBL3590540,C15H20N2O,C1CC2CN3C(=O)C=CC=C3C4C2N(C1)CCC4,H0111
C0459,Trigonelline,CAS:535-83-1,CID:5570,CHEMBL350675,C7H7NO2,C[n+]1cccc(c1)C(=O)[O-],H0389
C0392,Scopoletin,CAS:92-61-5,CID:5280460,CHEMBL71851,C10H8O4,COc1cc2ccc(=O)oc2cc1O,H0389
C0225,Morin,CAS:480-16-0,CID:5281670,CHEMBL28626,C15H10O7,C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,H0389
C0548,Alpha-Humulone,None,CID:5281520,CHEMBL251280,C15H24,CC1=CCC(C=CCC(=CCC1)C)(C)C,H0645
C0245,Niacin,CAS:59-67-6,CID:938,CHEMBL573,C6H5NO2,C1=CC(=CN=C1)C(=O)O,H0811
C0372,Risedronic Acid,CAS:105462-24-6,CID:44400168,CHEMBL923,C7H11NO7P2,OP(=O)(C(P(=O)(O)O)(Cc1cccnc1)O)O,H1032
C0476,Ursolic Acid,CAS:77-52-1,CID:64945,CHEMBL169,C30H48O3,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,H0470
C1180,Betulinic Acid,CAS:472-15-1,CID:64971,CHEMBL269277,C30H48O3,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]1CC[C@H]3[C@@]([C@]1(C)CC2)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)O)C(=O)O,H0470
C1178,Beta-Sitosterol,None,CID:222284,CHEMBL221542,C29H50O,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,H0470
C0352,Quercetin,CAS:117-39-5,CID:5280343,CHEMBL50,C15H10O7,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,H0470
C0420,Succinic Acid,CAS:110-15-6,CID:1110,CHEMBL576,C4H6O4,C(CC(=O)O)C(=O)O,H0470
C0133,Hyperoside,CAS:482-36-0,CID:5281643,CHEMBL251254,C21H20O12,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,H0470
C0090,Gallic Acid,CAS:149-91-7,CID:370,CHEMBL288114,C7H6O5,C1=C(C=C(C(=C1O)O)O)C(=O)O,H0470
C0164,Kaempferol,CAS:520-18-3,CID:5280863,CHEMBL150,C15H10O6,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,H0470
C0262,Oleanolic_Acid,None,CID:10494,CHEMBL168,C30H48O3,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,H0470
C0237,Nanafrocin,CAS:52934-83-5,CID:442757,CHEMBL2106789,C16H14O6,OC(=O)C[C@@H]1O[C@@H](C)C2=C(C1)C(=O)c1c(C2=O)c(O)ccc1,H0157
C0466,Tyramine,CAS:51-67-2,CID:5610,CHEMBL11608,C8H11NO,C1=CC(=CC=C1CCN)O,H0758
C0854,Acetylcholine,CAS:51-84-3,CID:187,CHEMBL667,C7H16NO2,CC(=O)OCC[N+](C)(C)C,H0758
C0352,Quercetin,CAS:117-39-5,CID:5280343,CHEMBL50,C15H10O7,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,H0758
C0408,Sinensetin,CAS:2306-27-6,CID:145659,CHEMBL226507,C20H20O7,COc1ccc(cc1OC)c1cc(=O)c2c(o1)cc(c(c2OC)OC)OC,H0758
C1236,Choline,CAS:62-49-7,CID:305,CHEMBL920,C5H14NO,OCC[N+](C)(C)C,H0758
C0118,Hesperetin,CAS:520-33-2,CID:72281,CHEMBL399121,C16H14O6,COc1ccc(cc1O)[C@@H]1CC(=O)c2c(O1)cc(cc2O)O,H0758
C0187,Limonin,None,CID:179651,CHEMBL517449,C26H30O8,CC1(C2CC(=O)C3(C(C24COC(=O)CC4O1)CCC5(C36C(O6)C(=O)OC5C7=COC=C7)C)C)C,H0758
