Target ID,Protein Name,Gene Symbol,Uniprot ID,Herb ID,Chinese Pin Yin,English_name,Latin_name
T40XWM,Proto-oncogene tyrosine-protein kinase ROS,ROS1,P08922,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T30L86,Tumor necrosis factor receptor superfamily member 10B,TNFRSF10B,O14763,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T87AXU,ADP/ATP translocase 2,SLC25A5,P05141,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T45G32,Proto-oncogene tyrosine-protein kinase Src,SRC,P12931,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T57HGP,Tumor necrosis factor receptor superfamily member 6,FAS,P25445,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T71BDH,Mitogen-activated protein kinase 14,MAPK14,Q16539,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T21S10,Heterogeneous nuclear ribonucleoproteins A2/B1,HNRNPA2B1,P22626,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T40JZG,GPI-anchor transamidase,PIGK,Q92643,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T52RGZ,Growth/differentiation factor 15,GDF15,Q99988,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T05RAA,Inhibitor of nuclear factor kappa-B kinase subunit alpha,CHUK,O15111,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T46K2X,Heat shock 70 kDa protein 4,HSPA4,P34932,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T55IBP,Zinc finger protein SNAI1,SNAI1,O95863,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T06ADX,Tyrosine-protein kinase receptor UFO,AXL,P30530,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T91OUC,Mucin-5AC,MUC5AC,P98088,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T54CIF,Interleukin-8,CXCL8,P10145,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T62USB,Tumor necrosis factor receptor superfamily member 10A,TNFRSF10A,O00220,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T20TPU,Histone acetyltransferase KAT2B,KAT2B,Q92831,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T27LTU,C5a anaphylatoxin chemotactic receptor 1,C5AR1,P21730,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T32PI2,Programmed cell death 1 ligand 1,CD274,Q9NZQ7,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T92E71,Corticosteroid 11-beta-dehydrogenase isozyme 2,HSD11B2,P80365,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T37BP1,Serine/threonine-protein kinase pim-1,PIM1,P11309,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T71DUF,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform,PPP3CA,Q08209,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T04AHN,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2,HSD3B2,P26439,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T30V3R,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1,HSD3B1,P14060,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T63YAO,Caveolin-1,CAV1,Q03135,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T84W8G,Aryl hydrocarbon receptor,AHR,P35869,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T07NZK,Low affinity immunoglobulin epsilon Fc receptor,FCER2,P06734,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T11GHO,Transforming protein RhoA,RHOA,P61586,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T34AYH,"Solute carrier family 52, riboflavin transporter, member 1",SLC52A1,Q9NWF4,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T98JPP,"Carnitine O-palmitoyltransferase 1, liver isoform",CPT1A,P50416,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T23K1O,Calmodulin,CALM3;CALML2;CAM3;CAMC;CAMIII,P62158,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T64UH1,"Nitric oxide synthase, endothelial",NOS3,P29474,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T16A2X,Catalase,CAT,P04040,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T70SFS,"Superoxide dismutase [Mn], mitochondrial",SOD2,P04179,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T29GH0,Trefoil factor 1,TFF1,P04155,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T67HAF,Signal transducer and activator of transcription 1-alpha/beta,STAT1,P42224,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T35FQV,Microsomal triglyceride transfer protein large subunit,MTTP,P55157,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T49PL1,Low-density lipoprotein receptor,LDLR,P01130,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T73S71,Apolipoprotein B-100,APOB,P04114,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T12T4H,Brain-derived neurotrophic factor,BDNF,P23560,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T09TS5,Gamma-aminobutyric acid type B receptor subunit 1,GABBR1,Q9UBS5,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T36I66,Metallothionein-2,MT2A,P02795,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T05O6O,Estrogen receptor beta,ESR2,Q92731,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T50WUM,"Leucine--tRNA ligase, cytoplasmic",LARS1,Q9P2J5,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T90ZS8,Endothelin-converting enzyme 1,ECE1,P42892,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T44WZO,Alcohol dehydrogenase 1C,ADH1C,P00326,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T91W8B,All-trans-retinol dehydrogenase [NAD(+)] ADH4,ADH4,P08319,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T46HRF,Growth hormone receptor,GHR,P10912,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T03VS9,Protein-tyrosine kinase 2-beta,PTK2B,Q14289,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T16IWB,Growth arrest and DNA damage-inducible protein GADD45 alpha,GADD45A,P24522,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T29CYD,BRCA1-associated RING domain protein 1,BARD1,Q99728,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T41SFE,Histone acetyltransferase p300,EP300,Q09472,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T57R3V,Proliferation marker protein Ki-67,MKI67,P46013,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T82I76,Ubiquitin carboxyl-terminal hydrolase BAP1,BAP1,Q92560,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T82S9G,DNA repair protein RAD51 homolog 1,RAD51,Q06609,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T53QOD,"ATP synthase subunit beta, mitochondrial",ATP5F1B,P06576,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T63SUZ,NADH-ubiquinone oxidoreductase chain 6,MT-ND6,P03923,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T85AXP,Cytochrome P450 3A4,CYP3A4,P08684,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T32OC4,"Aldehyde dehydrogenase, mitochondrial",ALDH2,P05091,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T53GFX,Arginase-1,ARG1,P05089,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T54G8J,Protein kinase C delta type,PRKCD,Q05655,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T80GUN,72 kDa type IV collagenase,MMP2,P08253,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T50SX0,Nuclear receptor subfamily 1 group I member 2,NR1I2,O75469,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T12PIB,Lysosomal alpha-glucosidase,GAA,P10253,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T28B0B,Monocarboxylate transporter 8,SLC16A2,P36021,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T22MME,Quinone oxidoreductase,CRYZ,Q08257,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T41INV,Nuclear receptor subfamily 1 group I member 3,NR1I3,Q14994,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T02QBS,Cytochrome P450 1A2,CYP1A2,P05177,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T69XVX,Cytochrome P450 1B1,CYP1B1,Q16678,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T92Q77,Type I iodothyronine deiodinase,DIO1,P49895,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T87DEX,Xanthine dehydrogenase/oxidase [Includes: Xanthine dehydrogenase,XDH,P47989,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T48XM4,Glutathione S-transferase Mu 2,GSTM2,P28161,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T87WYU,Glutathione S-transferase Mu 1,GSTM1,P09488,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T14JSQ,Baculoviral IAP repeat-containing protein 2,BIRC2,Q13490,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T70YKV,Baculoviral IAP repeat-containing protein 3,BIRC3,Q13489,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T18DUA,Tight junction protein ZO-1,TJP1,Q07157,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T09BRP,NA,PKB_RS07820,NA,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T10IWJ,Bone morphogenetic protein receptor type-2,BMPR2,Q13873,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T75PC7,NA,MIR21,NA,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T07VO1,Steroid hormone receptor ERR1,ESRRA,P11474,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T14DX3,Ribosomal protein S6 kinase alpha-3,RPS6KA3,P51812,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T99ARN,Forkhead box protein P3,FOXP3,Q9BZS1,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T66WWM,Claudin-2,CLDN2,P57739,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T54OSZ,Pleckstrin,PLEK,P08567,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T63FNY,NSFL1 cofactor p47,NSFL1C,Q9UNZ2,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T40B7E,"Calcium uniporter protein, mitochondrial",MCU,Q8NE86,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T22JG3,Fibroblast growth factor receptor 2,FGFR2,P21802,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T90XMB,Ubiquitin carboxyl-terminal hydrolase 5,USP5,P45974,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T01E7W,Aurora kinase B,AURKB,Q96GD4,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T75B9S,Cyclic AMP-responsive element-binding protein 1,CREB1,P16220,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T42K6K,M-phase inducer phosphatase 3,CDC25C,P30307,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T74QXI,Serine/threonine-protein kinase mTOR,MTOR,P42345,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T99XQ3,DNA topoisomerase 1,TOP1,P11387,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T73LPO,Poly [ADP-ribose] polymerase 1,PARP1,P09874,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T38T1U,Caspase-8,CASP8,Q14790,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T33KFW,Matrilysin,MMP7,P09237,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T43N2D,Epidermal growth factor receptor,EGFR,P00533,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T39RV3,Dual specificity mitogen-activated protein kinase kinase 1,MAP2K1,Q02750,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T66S13,Dual specificity mitogen-activated protein kinase kinase 2,MAP2K2,P36507,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T04NYZ,Disintegrin and metalloproteinase domain-containing protein 9,ADAM9,Q13443,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T85BSD,Mitogen-activated protein kinase kinase kinase 20,MAP3K20,Q9NYL2,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T72TF8,Methylcytosine dioxygenase TET1,TET1,Q8NFU7,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T39WPZ,Mitogen-activated protein kinase 9,MAPK9,P45984,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T07S0E,BDNF/NT-3 growth factors receptor,NTRK2,Q16620,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T67JR8,Heat shock factor protein 1,HSF1,Q00613,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T32UNL,Lens fiber major intrinsic protein,MIP,P30301,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T58XLK,Tyrosine-protein phosphatase non-receptor type 1,PTPN1,P18031,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T31U13,Cytochrome P450 2C19,CYP2C19,P33261,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T69RXK,Cytochrome P450 2C9,CYP2C9,P11712,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T97KL5,Microsomal glutathione S-transferase 1,MGST1,P10620,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T08B2M,M-phase inducer phosphatase 1,CDC25A,P30304,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T81BH5,Sulfotransferase 1A1,SULT1A1,P50225,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T22OPB,Nuclear factor erythroid 2-related factor 2,NFE2L2,Q16236,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T33UEM,Lactoperoxidase,LPO,P22079,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T06VX0,MAP/microtubule affinity-regulating kinase 4,MARK4,Q96L34,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T32SPJ,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",PIK3CG,P48736,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T03TJ0,Interleukin-33,IL33,O95760,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T31VDH,Myeloid differentiation primary response protein MyD88,MYD88,Q99836,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T83YZD,Acetylcholinesterase,ACHE,P22303,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T20IHC,Diacylglycerol O-acyltransferase 1,DGAT1,O75907,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T04H8Y,Beta-secretase 1,BACE1,P56817,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T21DZX,Amine oxidase [flavin-containing] A,MAOA,P21397,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T43R3A,TIR domain-containing adapter molecule 2,TICAM2,Q86XR7,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T76AZQ,Histidine decarboxylase,HDC,P19113,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T80U0C,Glutathione synthetase,GSS,P48637,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T28PHS,Angiotensin-converting enzyme,ACE,P12821,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T84VZG,Ryanodine receptor 1,RYR1,P21817,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T97FEF,Broad substrate specificity ATP-binding cassette transporter ABCG2,ABCG2,Q9UNQ0,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T34HYH,Interleukin-1 alpha,IL1A,P01583,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T03CZ8,Catechol O-methyltransferase,COMT,P21964,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T92AMR,Hepatocyte growth factor receptor,MET,P08581,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T30VNV,Myeloperoxidase,MPO,P05164,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T34DZ7,Interleukin-2,IL2,P60568,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T18LPB,"Cytochrome P450 11B2, mitochondrial",CYP11B2,P19099,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T70EJM,Eotaxin,CCL11,P51671,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T53KY7,Cystic fibrosis transmembrane conductance regulator,CFTR,P13569,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T82G3R,Integrin beta-3,ITGB3,P05106,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T04HTN,Cyclic AMP-dependent transcription factor ATF-3,ATF3,P18847,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T20MBF,Serotransferrin,TF,P02787,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T05XOE,Macrophage mannose receptor 1,MRC1,P22897,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T57L0X,Oxysterols receptor LXR-alpha,NR1H3,Q13133,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T95QJ9,G1/S-specific cyclin-D3,CCND3,P30281,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T46AQJ,Glutathione S-transferase P,GSTP1,P09211,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T98RXH,Focal adhesion kinase 1,PTK2,Q05397,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T02O3F,Endothelial lipase,LIPG,Q9Y5X9,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T07TRP,Short transient receptor potential channel 5,TRPC5,Q9UL62,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T91D6X,Protein Wnt-3a,WNT3A,P56704,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T25Y64,Cholinesterase,BCHE,P06276,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T09KPZ,Vimentin,VIM,P08670,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T94H37,Cadherin-1,CDH1,P12830,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T61SU2,Coxsackievirus and adenovirus receptor,CXADR,P78310,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T64UWL,Taste receptor type 2 member 39,TAS2R39,P59534,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T36YWU,Kelch-like ECH-associated protein 1,KEAP1,Q14145,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T28K6X,Insulin receptor substrate 1,IRS1,P35568,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T17CZC,Tissue factor,F3,P13726,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T02HSM,Neuroglobin,NGB,Q9NPG2,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T62F1Y,Glutathione S-transferase A2,GSTA2,P09210,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T12BGL,Cytochrome P450 2A6,CYP2A6,P11509,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T56MD7,Glutathione hydrolase 5 proenzyme,GGT5,P36269,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T53QS9,Glutamate--cysteine ligase catalytic subunit,GCLC,P48506,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T20E5P,Cytochrome b-245 heavy chain,CYBB,P04839,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T80OPZ,NADPH oxidase 4,NOX4,Q9NPH5,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T14ENF,Microtubule-associated protein 2,MAP2,P11137,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T50SJ8,5'-AMP-activated protein kinase catalytic subunit alpha-2,PRKAA2,P54646,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T78ZF2,Protein kinase C alpha type,PRKCA,P17252,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T93VFT,Endothelin-1,EDN1,P05305,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T83DDX,Endothelial protein C receptor,PROCR,Q9UNN8,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T21Q0D,3-hydroxy-3-methylglutaryl-coenzyme A reductase,HMGCR,P04035,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T24C0P,Bile acid receptor,NR1H4,Q96RI1,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T04WT7,Fibronectin,FN1,P02751,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T20RA0,Adenosine deaminase,ADA,P00813,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T87QUW,"Actin, aortic smooth muscle",ACTA2,P62736,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T39M81,DNA-(apurinic or apyrimidinic site) endonuclease,APEX1,P27695,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T19JEU,Beta-galactosidase,GLB1,P16278,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
T68BGR,Glial fibrillary acidic protein,GFAP,P14136,H1070,Gan Cao Gan Gao Fen,Glycyrrhiza inflata,Glycyrrhiza uralensis
